DecYear	Q	Conc	Flux	FNConc	FNFlux	PeriodLong	PeriodStart
1972.247636	43.46078865	0.276206392	905.2421696	0.239806627	2090.741233	12	10
1973.247119	92.81711419	0.239492907	1650.502854	0.241426779	2086.482883	12	10
1974.247032	108.3394784	0.218910559	1863.95821	0.243655818	2090.291058	12	10
1975.247032	110.0904681	0.215900381	1894.920209	0.246334415	2096.788548	12	10
1976.247636	59.75837163	0.271698741	1203.406013	0.249210403	2106.894822	12	10
1977.247119	16.29048776	0.278420966	393.1151239	0.25246841	2109.865562	12	10
1978.247032	175.1825192	0.248600612	2604.146464	0.256499526	2117.247453	12	10
1979.247032	102.2618298	0.253668777	1970.552966	0.261939181	2135.004415	12	10
1980.247636	233.7045036	0.217978473	3864.955519	0.266604009	2155.736678	12	10
1981.247119	69.05198753	0.285593997	1591.356643	0.270717371	2183.226488	12	10
1982.247032	214.1203552	0.223161488	3360.966534	0.274768975	2221.685028	12	10
1983.247032	602.5995584	0.157512036	8137.849139	0.282033965	2261.899775	12	10
1984.247636	245.9735897	0.223360616	4081.74281	0.291188916	2303.584081	12	10
1985.247119	82.43538251	0.262148739	1809.607042	0.290386178	2321.72514	12	10
1986.247032	204.4569404	0.235455941	3698.536866	0.287694886	2349.972383	12	10
1987.247032	70.93796708	0.265547835	1569.755253	0.285994259	2377.924592	12	10
1988.247636	45.5731016	0.291947828	1146.341619	0.269934994	2348.933446	12	10
1989.247119	41.41808143	0.283528902	1015.815479	0.256272861	2309.682878	12	10
1990.247032	35.81778502	0.276585894	864.1023553	0.250625041	2307.673143	12	10
1991.247032	25.70184379	0.27217678	612.2247028	0.246955634	2315.76547	12	10
1992.247636	27.3180199	0.266173658	663.4801528	0.242900112	2294.691496	12	10
1993.247119	66.60479136	0.248615069	1525.403806	0.240073897	2316.542663	12	10
1994.247032	47.70558503	0.255540645	1050.734264	0.234255823	2293.999049	12	10
1995.247032	246.4415915	0.193057602	3546.257881	0.226201542	2176.926722	12	10
1996.247636	153.8865863	0.205539962	2696.842879	0.219229623	2070.839729	12	10
1997.247119	264.8889696	0.205513153	4554.265571	0.214636919	1978.322331	12	10
1998.247032	332.0999742	0.167445552	4220.128258	0.212823467	1909.754338	12	10
1999.247032	139.5562802	0.205694643	2437.61086	0.212281835	1866.465499	12	10
2000.247636	111.0105483	0.206277496	1884.729649	0.211441838	1870.333487	12	10
2001.247119	67.75329161	0.22205552	1274.82359	0.212830777	1902.141634	12	10
2002.247032	54.59185416	0.226578851	1054.723516	0.212989917	1928.353147	12	10
2003.247032	53.38617715	0.223288322	1020.6477	0.211268696	1942.416346	12	10
2004.247636	53.55899385	0.222140176	1024.328965	0.209550505	1955.854629	12	10
2005.247119	148.1296903	0.202810237	2399.889195	0.208757453	1994.185297	12	10
2006.247032	287.5129661	0.194252005	4423.445588	0.204893414	2030.76026	12	10
2007.247032	62.42949176	0.211794237	1141.795798	0.199029698	2019.793276	12	10
2008.247636	48.13639514	0.206249494	866.2622911	0.191677104	1975.518936	12	10
2009.247119	33.84879444	0.192387213	572.1167133	0.183968641	1920.499261	12	10
2010.247032	71.36000446	0.183692511	1104.570482	0.176453608	1863.608989	12	10
2011.247032	267.1139755	0.161422813	3764.132822	0.169263409	1806.613591	12	10
2012.247636	57.64729657	0.172877786	838.9305488	0.164353866	1772.849067	12	10
2013.247119	41.87828837	0.167567227	635.0285078	0.162179473	1749.705837	12	10
2014.247032	24.65474112	0.13987098	330.7436434	0.160713932	1726.689327	12	10
2015.247032	16.52389616	0.11929442	213.8533517	0.158868431	1702.889629	12	10
2016.247636	28.4848906	0.140203531	397.0069956	0.157057768	1684.790932	12	10
2017.247119	346.1497848	0.145755579	4601.701306	0.155530499	1662.890346	12	10
2018.247032	72.94427383	0.160511341	1015.45606	0.154231244	1645.820952	12	10
